"Id","KernelId","TagId"
"2029","405504","13208"
"2031","405504","13202"
"2032","405504","13310"
"2038","405459","13208"
"2039","400574","11104"
"2040","400574","3022"
"2042","400574","13208"
"2043","400574","13102"
"2044","400574","13201"
"2045","405853","13208"
"2046","405853","13102"
"2047","362534","13208"
"2048","405869","13201"
"2050","405869","13208"
"2051","405962","13208"
"2052","405962","13306"
"2053","405962","11104"
"2057","404975","13208"
"2059","405532","13310"
"2060","405532","13415"
"2061","405532","13102"
"2078","406690","2304"
"2079","258321","13208"
"2080","258321","13201"
"2081","258321","13403"
"2082","406768","13403"
"2084","376449","13208"
"2085","376449","13402"
"2086","376449","13404"
"2087","376449","8302"
"2088","395778","13404"
"2091","322145","13208"
"2093","322145","7202"
"2094","322145","3023"
"2097","404424","13102"
"2098","406452","13208"
"2100","401106","13102"
"2101","401004","13102"
"2104","407865","13408"
"2105","291417","13208"
"2107","291417","11108"
"2108","291417","6613"
"2110","405998","11208"
"2111","405998","13102"
"2112","405998","2107"
"2113","405998","13201"
"2115","407901","2107"
"2116","407901","11208"
"2117","407901","13306"
"2118","408242","13102"
"2119","408282","11108"
"2120","408282","13208"
"2121","407535","13208"
"2122","408432","13306"
"2123","407593","13102"
"2125","408365","13208"
"2126","408365","2107"
"2127","408365","12125"
"2128","408365","13306"
"2130","249481","3023"
"2131","249481","13208"
"2133","249481","11104"
"2135","408534","2107"
"2136","408534","13102"
"2137","408534","13204"
"2138","407955","13201"
"2139","407955","13208"
"2140","407955","13204"
"2141","408684","13208"
"2142","408684","13201"
"2143","224663","13302"
"2146","224663","13102"
"2147","408909","13208"
"2148","408909","13201"
"2149","408909","13202"
"2150","408909","3023"
"2153","279071","3007"
"2154","300050","3023"
"2156","408524","13208"
"2157","408524","13306"
"2159","409316","13201"
"2160","409316","13102"
"2161","409316","13208"
"2164","409516","12027"
"2165","409516","13215"
"2166","406825","13208"
"2168","406825","11121"
"2169","406825","11205"
"2170","406825","11200"
"2173","409533","13302"
"2174","409533","13204"
"2175","409533","13208"
"2176","409533","13306"
"2177","409558","13201"
"2179","409179","13208"
"2180","409141","13306"
"2183","409215","13208"
"2184","409215","13306"
"2186","409614","13102"
"2187","407955","13102"
"2188","407980","13208"
"2189","407980","13201"
"2191","407980","13102"
"2192","407980","2107"
"2202","409892","13404"
"2203","410158","13415"
"2205","410158","6602"
"2206","270143","13208"
"2209","410486","13208"
"2215","408739","13208"
"2216","408739","13201"
"2219","401538","3022"
"2220","410514","13204"
"2221","410514","13302"
"2223","410808","13208"
"2224","410808","11121"
"2226","409417","13402"
"2227","409417","13411"
"2228","409417","13201"
"2229","409417","13406"
"2230","409417","13403"
"2236","410741","13201"
"2237","410988","13310"
"2239","410988","13102"
"2240","409960","12116"
"2241","409528","12116"
"2243","370070","12116"
"2245","385860","12116"
"2247","386328","12116"
"2248","162539","12116"
"2249","254374","12116"
"2250","353524","12116"
"2251","35169","12116"
"2252","203172","12116"
"2253","96761","12116"
"2254","34352","13208"
"2255","37811","12116"
"2256","50443","12116"
"2257","111937","12116"
"2258","255698","12116"
"2259","104677","12116"
"2260","34737","12116"
"2261","35078","12116"
"2262","107229","12116"
"2263","45001","12116"
"2264","37875","12116"
"2265","32434","12116"
"2266","242318","12116"
"2267","409960","13205"
"2268","409960","13204"
"2270","16367","12116"
"2271","12840","12116"
"2272","12572","12116"
"2273","13186","12116"
"2274","16571","12116"
"2275","122623","12116"
"2276","129177","12116"
"2277","122684","12116"
"2278","125128","12116"
"2279","124972","12116"
"2280","171701","12116"
"2281","301503","12116"
"2282","170422","12116"
"2283","167801","12116"
"2284","64845","12116"
"2285","63827","12116"
"2286","64819","12116"
"2287","64247","12116"
"2288","64199","12116"
"2289","64087","12116"
"2290","71116","12116"
"2291","64828","12116"
"2292","76614","12116"
"2293","108338","12116"
"2294","109752","12116"
"2295","274439","12116"
"2296","185478","12116"
"2297","123166","12116"
"2298","174123","12116"
"2299","126164","12116"
"2300","242967","12116"
"2301","202774","12116"
"2302","188052","12116"
"2303","51845","12116"
"2304","191012","12116"
"2305","34577","12116"
"2306","43553","12116"
"2307","31649","12116"
"2308","64629","12116"
"2309","38332","12116"
"2310","34619","12116"
"2312","58378","12116"
"2313","108212","12116"
"2314","31184","12116"
"2315","40465","12116"
"2316","370015","12116"
"2317","375109","12116"
"2318","100022","12116"
"2319","102252","12116"
"2321","100808","12116"
"2322","140662","12116"
"2323","110020","12116"
"2324","107926","12116"
"2326","107577","12116"
"2327","306558","12116"
"2328","288510","12116"
"2329","286281","12116"
"2330","288671","12116"
"2331","286158","12116"
"2332","286556","12116"
"2333","286212","12116"
"2334","286046","12116"
"2335","396143","12116"
"2336","403710","12116"
"2337","375402","12116"
"2338","379673","12116"
"2339","368914","12116"
"2340","383468","12116"
"2341","108715","12116"
"2342","109240","12116"
"2343","108205","12116"
"2344","108226","12116"
"2345","388689","12116"
"2346","108028","12116"
"2348","410486","11104"
"2349","227617","11108"
"2350","227203","11108"
"2351","229513","11108"
"2352","232578","11108"
"2353","227461","11108"
"2354","228665","11108"
"2355","342960","11129"
"2356","309386","11108"
"2357","291417","11129"
"2358","314162","11108"
"2359","268454","11108"
"2360","221136","11108"
"2361","137640","11108"
"2362","155002","11108"
"2363","196021","11108"
"2364","114037","11108"
"2365","350735","11108"
"2366","382358","11108"
"2367","375416","11108"
"2368","349169","11108"
"2369","353914","11129"
"2370","335465","11108"
"2371","23953","11108"
"2372","27421","11108"
"2373","18400","11108"
"2374","24204","11108"
"2375","34653","11108"
"2376","155022","11108"
"2377","22817","11108"
"2378","28878","11108"
"2379","22338","11108"
"2380","284706","11108"
"2381","408282","11129"
"2382","277320","11108"
"2383","294308","11108"
"2384","282935","11108"
"2385","307618","11108"
"2386","305422","11108"
"2387","248681","11108"
"2388","264640","11108"
"2389","226233","11108"
"2390","207591","11108"
"2391","237947","11108"
"2392","366820","12116"
"2393","243328","11108"
"2394","294105","11108"
"2395","231615","11108"
"2396","272051","11108"
"2397","347050","11108"
"2398","389619","11108"
"2400","92324","11108"
"2401","91966","11108"
"2402","154363","11108"
"2403","147574","11108"
"2404","113105","11108"
"2405","68156","11108"
"2406","145547","11108"
"2407","70513","13208"
"2408","60101","11108"
"2409","146109","11108"
"2411","60219","11108"
"2412","64599","11108"
"2414","60043","11108"
"2415","92489","11108"
"2416","114700","11108"
"2417","92895","11108"
"2418","155951","11108"
"2419","155945","11108"
"2420","112468","11108"
"2421","193860","11108"
"2422","149144","11108"
"2423","112349","13208"
"2424","92853","11108"
"2425","157901","11108"
"2426","114931","11108"
"2427","273419","11108"
"2428","129773","11108"
"2429","240717","11108"
"2430","221072","11108"
"2431","198355","11108"
"2433","217680","11108"
"2434","130511","11108"
"2435","212775","11108"
"2436","172458","11108"
"2437","137619","11108"
"2438","209586","11108"
"2439","95968","11108"
"2440","335736","11108"
"2441","94019","11108"
"2442","111411","11108"
"2443","86408","11108"
"2444","204143","11108"
"2446","97775","11108"
"2448","217759","11121"
"2449","222880","11121"
"2450","255155","11121"
"2451","200650","11121"
"2452","224194","11121"
"2453","203885","11121"
"2455","113748","11121"
"2456","101056","11121"
"2457","103106","11121"
"2458","101290","11121"
"2459","181554","11121"
"2460","108572","11121"
"2461","109689","11121"
"2462","103202","11121"
"2463","100291","11121"
"2464","100284","11121"
"2465","113403","11121"
"2466","110304","11121"
"2467","111807","11121"
"2468","109889","11121"
"2469","112274","11121"
"2470","323372","11121"
"2471","125098","11121"
"2472","153718","13208"
"2473","123478","11121"
"2474","133075","11121"
"2475","137677","11121"
"2476","121725","11121"
"2477","114961","11121"
"2478","113773","11121"
"2479","113278","11121"
"2481","112767","11121"
"2482","113652","11121"
"2483","114120","11121"
"2484","112869","11121"
"2485","34619","11121"
"2486","38332","11121"
"2487","64629","11121"
"2488","31649","11121"
"2489","43553","11121"
"2490","34577","11121"
"2491","191012","11121"
"2492","51845","11121"
"2493","188052","11121"
"2494","236095","11121"
"2495","215379","11121"
"2496","103906","11121"
"2497","101194","11121"
"2498","100652","11121"
"2499","102195","11121"
"2500","106354","11121"
"2501","108066","11121"
"2502","103299","11121"
"2503","100550","11121"
"2504","100687","11121"
"2506","100288","11121"
"2507","17131","11121"
"2508","32817","11121"
"2509","34335","11121"
"2510","65325","11121"
"2511","18899","11121"
"2512","17292","11121"
"2513","26563","11121"
"2514","17055","11121"
"2515","17401","11121"
"2517","46937","11121"
"2518","49950","11121"
"2519","39665","11121"
"2520","78400","11121"
"2521","66047","11121"
"2522","43712","11121"
"2523","39644","11121"
"2524","69906","11121"
"2525","39883","11121"
"2526","41676","11121"
"2527","107897","11104"
"2528","112593","11104"
"2529","107702","11104"
"2530","108119","11104"
"2531","112229","11104"
"2532","110329","11104"
"2533","110735","11104"
"2534","108612","11104"
"2535","111810","11104"
"2536","107970","11104"
"2537","65373","11104"
"2538","76614","11104"
"2539","64828","11104"
"2540","71116","11104"
"2541","64087","11104"
"2542","64199","11104"
"2543","64247","11104"
"2544","64819","11104"
"2545","63827","11104"
"2546","64845","11104"
"2547","220296","11104"
"2548","197268","11104"
"2549","171005","11104"
"2550","209197","11104"
"2551","231559","11104"
"2552","170565","11104"
"2553","207604","11104"
"2554","216236","11104"
"2555","240957","11104"
"2556","193304","11104"
"2557","241294","11104"
"2558","223717","11104"
"2559","72903","11104"
"2560","241471","11104"
"2561","74573","11104"
"2562","73086","11104"
"2563","232575","11104"
"2564","71950","11104"
"2565","227203","11104"
"2566","229513","11104"
"2567","232578","11104"
"2568","227461","11104"
"2569","228665","11104"
"2570","94173","11104"
"2572","117141","11104"
"2573","107697","11104"
"2574","114274","11104"
"2575","106644","11104"
"2576","97977","11104"
"2577","115042","11104"
"2578","108225","11104"
"2579","103959","11104"
"2580","383216","11104"
"2581","390136","11104"
"2582","388097","11104"
"2583","390470","11104"
"2584","382553","11104"
"2585","91168","11104"
"2586","120162","11104"
"2587","90037","11104"
"2588","89842","11104"
"2589","91161","11104"
"2590","174354","11104"
"2591","103204","11104"
"2592","89867","11104"
"2593","103296","11104"
"2594","106427","11104"
"2595","217579","11104"
"2596","273372","11104"
"2597","248720","11104"
"2598","184559","11104"
"2599","216623","11104"
"2600","184835","11104"
"2601","204201","11104"
"2602","223846","11104"
"2603","221276","11104"
"2604","190806","11104"
"2605","147335","11104"
"2606","187208","11104"
"2607","175889","11104"
"2608","391760","11104"
"2609","136225","11104"
"2610","131559","11104"
"2611","133278","11104"
"2612","279071","12116"
"2613","139496","11104"
"2614","133887","11104"
"2615","134690","11104"
"2616","129773","11104"
"2617","240717","11104"
"2618","221072","13208"
"2619","198355","13208"
"2621","217680","11104"
"2622","130511","11104"
"2623","212775","11104"
"2624","172458","11104"
"2625","137619","11104"
"2627","277378","13208"
"2628","199443","11102"
"2629","200016","13208"
"2630","200016","11102"
"2632","200836","11102"
"2633","353524","11102"
"2634","274857","11102"
"2635","96918","11102"
"2637","95138","11102"
"2638","95168","11102"
"2639","111882","11102"
"2640","95615","11102"
"2641","163165","11102"
"2642","191227","11102"
"2643","179222","11102"
"2644","161700","11102"
"2645","164125","11102"
"2646","163078","11102"
"2647","161755","11102"
"2648","89666","11102"
"2649","93986","11102"
"2650","209586","11102"
"2651","95968","11102"
"2652","335736","11102"
"2653","94019","11102"
"2654","111411","11102"
"2655","86408","11102"
"2656","204143","11102"
"2658","97775","11102"
"2659","231765","11102"
"2660","241904","11102"
"2661","238460","11102"
"2662","221767","11102"
"2663","280609","11102"
"2664","220801","11102"
"2665","238894","11102"
"2666","354426","11102"
"2667","229045","11102"
"2668","233022","11102"
"2669","235110","11102"
"2670","236232","11102"
"2671","234413","11102"
"2672","294344","11102"
"2673","235335","11102"
"2674","335609","11102"
"2675","291626","11102"
"2676","235340","11102"
"2677","246541","11102"
"2678","235894","11102"
"2679","234650","11102"
"2680","244476","11102"
"2681","227597","11102"
"2682","148821","11204"
"2683","147653","11204"
"2684","149923","11204"
"2685","146260","11204"
"2686","148826","11204"
"2687","149424","11204"
"2688","146238","11204"
"2689","148550","11204"
"2690","146281","11204"
"2691","146758","11204"
"2692","350125","11204"
"2694","385860","11204"
"2696","370070","11204"
"2698","137157","11204"
"2699","153509","11204"
"2700","137461","11204"
"2701","232868","11204"
"2702","137277","11204"
"2703","217371","11204"
"2704","138105","11204"
"2705","136500","11204"
"2706","138528","11204"
"2707","137936","11204"
"2709","272812","11204"
"2710","232697","11204"
"2711","324747","11204"
"2712","217504","11204"
"2713","302175","11204"
"2714","286940","11204"
"2715","317919","11204"
"2716","135528","11204"
"2717","202903","11204"
"2718","235712","11204"
"2719","109933","11204"
"2720","107253","11204"
"2721","105252","11204"
"2722","102929","11204"
"2723","105979","11204"
"2724","332747","11204"
"2725","105929","11204"
"2726","109721","11204"
"2727","166742","11204"
"2728","219959","11204"
